quiz_score,time_spent,learning_style
63,57,auditory
51,32,auditory
64,49,auditory
10,18,kinesthetic
5,33,kinesthetic
95,21,visual
78,21,visual
75,41,visual
63,11,auditory
92,15,visual
54,13,auditory
43,22,auditory
85,45,visual
13,50,kinesthetic
82,48,visual
4,47,kinesthetic
98,27,visual
24,24,kinesthetic
49,57,auditory
72,42,visual
70,51,visual
81,39,visual
1,45,kinesthetic
9,34,kinesthetic
1,13,kinesthetic
59,27,auditory
44,54,auditory
7,42,kinesthetic
57,29,auditory
6,51,kinesthetic
98,30,visual
86,10,visual
71,43,visual
20,18,kinesthetic
96,10,visual
46,56,auditory
0,36,kinesthetic
11,24,kinesthetic
74,33,visual
47,34,auditory
93,43,visual
3,53,kinesthetic
33,59,kinesthetic
86,19,visual
31,39,kinesthetic
2,54,kinesthetic
91,50,visual
67,34,auditory
56,12,auditory
75,31,visual
23,49,kinesthetic
32,55,kinesthetic
2,33,kinesthetic
3,36,kinesthetic
29,35,kinesthetic
69,25,auditory
48,47,auditory
29,50,kinesthetic
71,13,visual
81,32,visual
15,28,kinesthetic
52,24,auditory
5,40,kinesthetic
23,33,kinesthetic
91,20,visual
95,19,visual
88,17,visual
27,12,kinesthetic
20,28,kinesthetic
7,13,kinesthetic
35,38,kinesthetic
8,54,kinesthetic
39,50,kinesthetic
84,30,visual
50,54,auditory
0,18,kinesthetic
62,57,auditory
67,27,auditory
73,28,visual
25,26,kinesthetic
39,53,kinesthetic
2,52,kinesthetic
8,33,kinesthetic
31,58,kinesthetic
66,15,auditory
3,40,kinesthetic
5,36,kinesthetic
72,56,visual
25,43,kinesthetic
1,55,kinesthetic
65,36,auditory
84,36,visual
85,44,visual
2,21,kinesthetic
34,38,kinesthetic
58,15,auditory
37,46,kinesthetic
32,16,kinesthetic
14,15,kinesthetic
74,28,visual
73,23,visual
99,59,visual
13,30,kinesthetic
65,23,auditory
44,49,auditory
47,23,auditory
43,41,auditory
36,35,kinesthetic
28,12,kinesthetic
98,24,visual
83,30,visual
84,39,visual
33,57,kinesthetic
58,56,auditory
42,23,auditory
32,56,kinesthetic
18,48,kinesthetic
7,46,kinesthetic
30,50,kinesthetic
10,57,kinesthetic
7,37,kinesthetic
24,11,kinesthetic
19,31,kinesthetic
37,16,kinesthetic
6,53,kinesthetic
76,41,visual
38,25,kinesthetic
73,45,visual
71,11,visual
19,26,kinesthetic
80,58,visual
10,12,kinesthetic
15,57,kinesthetic
41,32,auditory
95,46,visual
89,48,visual
51,37,auditory
36,54,kinesthetic
51,50,auditory
8,17,kinesthetic
34,42,kinesthetic
66,13,auditory
94,16,visual
6,20,kinesthetic
1,49,kinesthetic
24,17,kinesthetic
75,29,visual
93,52,visual
93,48,visual
92,37,visual
40,20,auditory
74,59,visual
51,31,auditory
86,45,visual
80,15,visual
76,16,visual
96,19,visual
64,49,auditory
76,13,visual
37,18,kinesthetic
66,47,auditory
79,58,visual
41,28,auditory
70,55,visual
53,42,auditory
66,47,auditory
77,31,visual
63,48,auditory
79,10,visual
3,58,kinesthetic
30,30,kinesthetic
12,58,kinesthetic
26,16,kinesthetic
58,55,auditory
64,16,auditory
63,31,auditory
24,22,kinesthetic
36,32,kinesthetic
74,31,visual
72,35,visual
70,27,visual
13,16,kinesthetic
93,11,visual
23,28,kinesthetic
66,23,auditory
47,34,auditory
90,42,visual
64,57,auditory
37,48,kinesthetic
89,57,visual
69,29,auditory
58,53,auditory
11,14,kinesthetic
53,58,auditory
50,30,auditory
37,22,kinesthetic
45,23,auditory
98,25,visual
9,54,kinesthetic
8,59,kinesthetic
86,59,visual
93,50,visual
51,37,auditory
50,10,auditory
21,11,kinesthetic
72,17,visual
82,22,visual
71,47,visual
67,28,auditory
4,11,kinesthetic
82,40,visual
81,19,visual
28,14,kinesthetic
82,32,visual
5,39,kinesthetic
68,41,auditory
57,10,auditory
42,54,auditory
68,53,auditory
71,51,visual
90,12,visual
36,56,kinesthetic
57,39,auditory
36,46,kinesthetic
81,37,visual
25,30,kinesthetic
41,22,auditory
15,49,kinesthetic
21,35,kinesthetic
22,49,kinesthetic
46,39,auditory
66,33,auditory
2,47,kinesthetic
11,50,kinesthetic
22,55,kinesthetic
10,14,kinesthetic
51,25,auditory
49,55,auditory
56,51,auditory
63,58,auditory
45,25,auditory
28,58,kinesthetic
69,57,auditory
45,19,auditory
15,27,kinesthetic
97,47,visual
50,26,auditory
10,50,kinesthetic
10,49,kinesthetic
62,40,auditory
52,35,auditory
88,35,visual
57,49,auditory
18,21,kinesthetic
31,27,kinesthetic
49,43,auditory
71,44,visual
54,20,auditory
75,39,visual
40,54,auditory
98,59,visual
69,20,auditory
20,55,kinesthetic
25,13,kinesthetic
0,45,kinesthetic
80,19,visual
98,43,visual
26,40,kinesthetic
49,41,auditory
65,59,auditory
99,37,visual
64,52,auditory
9,46,kinesthetic
94,41,visual
36,41,kinesthetic
68,26,auditory
40,43,auditory
45,44,auditory
76,48,visual
44,30,auditory
87,41,visual
26,43,kinesthetic
64,43,auditory
83,17,visual
7,25,kinesthetic
66,44,auditory
48,32,auditory
95,31,visual
88,40,visual
88,38,visual
13,47,kinesthetic
61,28,auditory
42,54,auditory
26,45,kinesthetic
95,58,visual
26,18,kinesthetic
67,44,auditory
74,10,visual
47,42,auditory
66,26,auditory
24,35,kinesthetic
63,22,auditory
23,14,kinesthetic
8,28,kinesthetic
7,51,kinesthetic
94,18,visual
58,15,auditory
16,30,kinesthetic
42,58,auditory
94,31,visual
67,48,auditory
3,57,kinesthetic
7,14,kinesthetic
41,31,auditory
48,59,auditory
5,16,kinesthetic
72,35,visual
41,34,auditory
71,14,visual
31,41,kinesthetic
14,17,kinesthetic
81,18,visual
86,37,visual
68,29,auditory
26,13,kinesthetic
96,12,visual
65,53,auditory
58,50,auditory
27,51,kinesthetic
23,20,kinesthetic
50,57,auditory
20,38,kinesthetic
30,52,kinesthetic
74,31,visual
49,17,auditory
91,55,visual
39,43,kinesthetic
67,40,auditory
15,13,kinesthetic
75,24,visual
85,27,visual
98,20,visual
62,36,auditory
55,28,auditory
79,59,visual
23,18,kinesthetic
98,34,visual
27,31,kinesthetic
92,32,visual
84,46,visual
88,19,visual
30,26,kinesthetic
14,22,kinesthetic
41,13,auditory
98,41,visual
49,37,auditory
85,39,visual
4,55,kinesthetic
47,49,auditory
12,30,kinesthetic
31,24,kinesthetic
66,12,auditory
78,26,visual
90,24,visual
90,42,visual
29,14,kinesthetic
5,17,kinesthetic
24,18,kinesthetic
27,35,kinesthetic
61,11,auditory
21,46,kinesthetic
67,45,auditory
14,21,kinesthetic
25,28,kinesthetic
62,36,auditory
17,33,kinesthetic
72,11,visual
62,25,auditory
61,11,auditory
67,30,auditory
47,19,auditory
49,51,auditory
62,26,auditory
68,21,auditory
5,16,kinesthetic
57,18,auditory
50,55,auditory
11,59,kinesthetic
94,19,visual
46,25,auditory
8,10,kinesthetic
6,18,kinesthetic
28,22,kinesthetic
77,57,visual
50,25,auditory
83,43,visual
54,50,auditory
95,39,visual
58,22,auditory
55,17,auditory
21,20,kinesthetic
99,58,visual
17,40,kinesthetic
57,52,auditory
39,20,kinesthetic
88,57,visual
30,16,kinesthetic
55,10,auditory
34,32,kinesthetic
25,41,kinesthetic
67,24,auditory
83,27,visual
33,37,kinesthetic
75,23,visual
15,22,kinesthetic
41,43,auditory
4,29,kinesthetic
60,33,auditory
43,37,auditory
34,20,kinesthetic
90,37,visual
0,31,kinesthetic
97,39,visual
42,47,auditory
31,26,kinesthetic
62,31,auditory
32,10,kinesthetic
94,29,visual
76,14,visual
65,42,auditory
29,54,kinesthetic
9,10,kinesthetic
22,53,kinesthetic
96,18,visual
38,41,kinesthetic
44,35,auditory
28,54,kinesthetic
29,51,kinesthetic
33,57,kinesthetic
51,15,auditory
80,39,visual
21,49,kinesthetic
4,32,kinesthetic
10,48,kinesthetic
85,34,visual
31,34,kinesthetic
23,22,kinesthetic
10,34,kinesthetic
10,26,kinesthetic
16,53,kinesthetic
31,36,kinesthetic
82,20,visual
26,15,kinesthetic
31,24,kinesthetic
60,46,auditory
24,41,kinesthetic
63,57,auditory
63,33,auditory
27,20,kinesthetic
39,51,kinesthetic
90,38,visual
13,17,kinesthetic
41,46,auditory
38,19,kinesthetic
1,19,kinesthetic
80,10,visual
0,54,kinesthetic
31,32,kinesthetic
82,27,visual
63,32,auditory
77,14,visual
30,57,kinesthetic
57,47,auditory
81,40,visual
77,51,visual
13,48,kinesthetic
87,29,visual
68,38,auditory
15,57,kinesthetic
68,42,auditory
53,48,auditory
12,41,kinesthetic
79,34,visual
78,53,visual
30,36,kinesthetic
68,32,auditory
20,56,kinesthetic
29,11,kinesthetic
22,59,kinesthetic
37,13,kinesthetic
28,34,kinesthetic
76,54,visual
31,32,kinesthetic
61,50,auditory
90,45,visual
97,50,visual
44,32,auditory
48,42,auditory
32,37,kinesthetic
3,17,kinesthetic
17,42,kinesthetic
69,38,auditory
63,57,auditory
27,24,kinesthetic
57,24,auditory
90,46,visual
89,28,visual
55,52,auditory
19,30,kinesthetic
76,44,visual
91,35,visual
33,37,kinesthetic
86,31,visual
9,45,kinesthetic
93,25,visual
21,21,kinesthetic
4,37,kinesthetic
43,16,auditory
8,42,kinesthetic
42,33,auditory
3,20,kinesthetic
41,24,auditory
64,28,auditory
97,24,visual
40,18,auditory
63,22,auditory
54,59,auditory
89,38,visual
17,35,kinesthetic
15,32,kinesthetic
86,26,visual
45,14,auditory
35,25,kinesthetic
89,48,visual
65,39,auditory
43,30,auditory
4,14,kinesthetic
28,35,kinesthetic
3,52,kinesthetic
98,57,visual
85,39,visual
48,31,auditory
71,54,visual
84,11,visual
7,53,kinesthetic
51,21,auditory
68,51,auditory
20,36,kinesthetic
26,35,kinesthetic
37,54,kinesthetic
4,53,kinesthetic
84,34,visual
60,28,auditory
7,58,kinesthetic
85,36,visual
17,57,kinesthetic
3,26,kinesthetic
3,15,kinesthetic
36,32,kinesthetic
14,27,kinesthetic
37,52,kinesthetic
26,53,kinesthetic
84,58,visual
47,11,auditory
45,54,auditory
45,28,auditory
47,13,auditory
58,42,auditory
3,43,kinesthetic
74,41,visual
18,27,kinesthetic
56,53,auditory
18,18,kinesthetic
90,46,visual
41,57,auditory
91,45,visual
4,12,kinesthetic
47,27,auditory
24,49,kinesthetic
66,34,auditory
25,11,kinesthetic
73,53,visual
87,10,visual
61,33,auditory
92,33,visual
6,59,kinesthetic
43,51,auditory
86,49,visual
26,13,kinesthetic
41,59,auditory
72,44,visual
55,44,auditory
2,21,kinesthetic
12,58,kinesthetic
69,32,auditory
58,58,auditory
37,31,kinesthetic
84,35,visual
82,13,visual
88,16,visual
67,32,auditory
85,40,visual
68,16,auditory
0,31,kinesthetic
49,48,auditory
80,49,visual
72,28,visual
8,39,kinesthetic
52,35,auditory
87,50,visual
9,31,kinesthetic
83,18,visual
80,55,visual
76,38,visual
28,41,kinesthetic
35,27,kinesthetic
86,40,visual
26,41,kinesthetic
17,18,kinesthetic
17,39,kinesthetic
8,46,kinesthetic
66,41,auditory
6,17,kinesthetic
57,33,auditory
78,13,visual
29,55,kinesthetic
72,26,visual
60,30,auditory
90,57,visual
99,18,visual
81,14,visual
94,14,visual
16,39,kinesthetic
52,15,auditory
5,47,kinesthetic
38,17,kinesthetic
24,57,kinesthetic
41,55,auditory
41,42,auditory
58,57,auditory
37,24,kinesthetic
30,46,kinesthetic
28,18,kinesthetic
8,12,kinesthetic
0,40,kinesthetic
79,48,visual
86,16,visual
71,25,visual
46,37,auditory
75,44,visual
9,24,kinesthetic
15,16,kinesthetic
46,44,auditory
42,57,auditory
23,40,kinesthetic
7,47,kinesthetic
74,17,visual
25,57,kinesthetic
6,47,kinesthetic
78,25,visual
14,43,kinesthetic
47,10,auditory
2,28,kinesthetic
15,23,kinesthetic
78,28,visual
88,32,visual
96,13,visual
13,43,kinesthetic
87,11,visual
74,21,visual
2,32,kinesthetic
72,52,visual
69,27,auditory
30,41,kinesthetic
79,26,visual
74,40,visual
16,45,kinesthetic
48,35,auditory
2,21,kinesthetic
82,44,visual
87,25,visual
54,13,auditory
71,37,visual
99,47,visual
39,42,kinesthetic
65,46,auditory
86,19,visual
39,40,kinesthetic
29,23,kinesthetic
24,14,kinesthetic
6,19,kinesthetic
91,34,visual
49,50,auditory
80,54,visual
95,26,visual
0,29,kinesthetic
90,42,visual
43,18,auditory
99,59,visual
48,40,auditory
6,14,kinesthetic
2,55,kinesthetic
93,38,visual
0,56,kinesthetic
50,13,auditory
97,40,visual
37,13,kinesthetic
42,27,auditory
54,27,auditory
56,49,auditory
52,43,auditory
99,57,visual
32,23,kinesthetic
79,35,visual
61,32,auditory
10,42,kinesthetic
71,26,visual
51,51,auditory
0,41,kinesthetic
13,57,kinesthetic
93,44,visual
84,52,visual
20,39,kinesthetic
33,24,kinesthetic
89,59,visual
13,16,kinesthetic
39,15,kinesthetic
34,18,kinesthetic
41,22,auditory
81,49,visual
19,27,kinesthetic
59,44,auditory
8,10,kinesthetic
32,33,kinesthetic
48,59,auditory
67,45,auditory
3,59,kinesthetic
47,25,auditory
15,27,kinesthetic
46,12,auditory
25,55,kinesthetic
69,51,auditory
36,46,kinesthetic
21,17,kinesthetic
6,27,kinesthetic
41,38,auditory
29,46,kinesthetic
73,36,visual
78,53,visual
5,38,kinesthetic
23,13,kinesthetic
65,21,auditory
39,22,kinesthetic
14,23,kinesthetic
52,23,auditory
84,19,visual
81,31,visual
4,18,kinesthetic
88,33,visual
35,59,kinesthetic
73,26,visual
45,33,auditory
22,14,kinesthetic
87,43,visual
44,51,auditory
9,10,kinesthetic
53,36,auditory
69,49,auditory
76,17,visual
84,15,visual
31,14,kinesthetic
42,27,auditory
14,16,kinesthetic
65,45,auditory
14,42,kinesthetic
80,43,visual
19,41,kinesthetic
49,12,auditory
5,10,kinesthetic
78,30,visual
16,22,kinesthetic
25,17,kinesthetic
21,53,kinesthetic
72,39,visual
63,17,auditory
75,36,visual
85,48,visual
57,32,auditory
86,17,visual
36,24,kinesthetic
77,16,visual
87,21,visual
71,59,visual
89,45,visual
95,47,visual
27,52,kinesthetic
95,39,visual
85,19,visual
48,28,auditory
72,27,visual
66,53,auditory
88,58,visual
75,29,visual
92,11,visual
66,39,auditory
40,53,auditory
45,52,auditory
86,56,visual
86,52,visual
54,20,auditory
81,31,visual
10,51,kinesthetic
99,28,visual
25,12,kinesthetic
71,13,visual
91,44,visual
81,56,visual
12,47,kinesthetic
35,18,kinesthetic
63,17,auditory
50,43,auditory
75,56,visual
21,40,kinesthetic
59,49,auditory
1,28,kinesthetic
55,46,auditory
39,41,kinesthetic
27,53,kinesthetic
76,53,visual
96,37,visual
2,50,kinesthetic
62,27,auditory
97,34,visual
22,19,kinesthetic
54,14,auditory
31,24,kinesthetic
83,34,visual
27,29,kinesthetic
7,19,kinesthetic
2,58,kinesthetic
93,47,visual
88,50,visual
52,37,auditory
93,58,visual
28,59,kinesthetic
93,55,visual
97,15,visual
88,20,visual
80,28,visual
58,25,auditory
23,41,kinesthetic
37,11,kinesthetic
27,48,kinesthetic
96,35,visual
61,30,auditory
99,47,visual
50,24,auditory
6,22,kinesthetic
22,16,kinesthetic
45,12,auditory
89,24,visual
77,29,visual
27,12,kinesthetic
23,36,kinesthetic
6,24,kinesthetic
99,12,visual
78,37,visual
48,56,auditory
2,10,kinesthetic
1,29,kinesthetic
6,20,kinesthetic
79,34,visual
20,13,kinesthetic
8,28,kinesthetic
11,37,kinesthetic
92,19,visual
23,30,kinesthetic
32,45,kinesthetic
77,25,visual
42,42,auditory
81,54,visual
4,55,kinesthetic
78,22,visual
70,38,visual
88,13,visual
13,51,kinesthetic
35,36,kinesthetic
34,17,kinesthetic
49,50,auditory
87,55,visual
78,17,visual
10,34,kinesthetic
23,35,kinesthetic
74,10,visual
43,52,auditory
50,57,auditory
16,42,kinesthetic
69,28,auditory
84,29,visual
7,27,kinesthetic
78,35,visual
95,48,visual
73,18,visual
27,36,kinesthetic
78,15,visual
11,29,kinesthetic
42,47,auditory
81,10,visual
36,47,kinesthetic
87,25,visual
62,13,auditory
92,12,visual
62,31,auditory
9,18,kinesthetic
77,17,visual
79,16,visual
36,21,kinesthetic
10,10,kinesthetic
89,21,visual
18,25,kinesthetic
51,23,auditory
17,39,kinesthetic
93,52,visual
31,28,kinesthetic
22,28,kinesthetic
11,22,kinesthetic
57,53,auditory
76,19,visual
20,56,kinesthetic
20,38,kinesthetic
92,37,visual
92,22,visual
90,54,visual
28,24,kinesthetic
78,26,visual
46,32,auditory
11,52,kinesthetic
57,19,auditory
40,45,auditory
18,58,kinesthetic
11,23,kinesthetic
22,41,kinesthetic
4,43,kinesthetic
25,40,kinesthetic
62,48,auditory
51,41,auditory
9,25,kinesthetic
85,35,visual
38,26,kinesthetic
22,31,kinesthetic
10,45,kinesthetic
91,44,visual
94,32,visual
71,34,visual
47,14,auditory
91,15,visual
15,35,kinesthetic
45,47,auditory
46,15,auditory
94,28,visual
47,52,auditory
79,28,visual
68,55,auditory
98,56,visual
24,40,kinesthetic
76,46,visual
92,32,visual
90,21,visual
80,22,visual
36,31,kinesthetic
62,59,auditory
28,12,kinesthetic
57,21,auditory
97,46,visual
93,40,visual
30,22,kinesthetic
85,32,visual
88,22,visual
67,15,auditory
98,57,visual
40,12,auditory
49,16,auditory
43,19,auditory
8,40,kinesthetic
58,13,auditory
89,53,visual
90,15,visual
26,27,kinesthetic
81,16,visual
93,43,visual
58,32,auditory
94,17,visual
2,59,kinesthetic
92,33,visual
6,37,kinesthetic
81,54,visual
15,12,kinesthetic
48,22,auditory
31,48,kinesthetic
88,42,visual
43,59,auditory
95,25,visual
18,20,kinesthetic
2,38,kinesthetic
59,34,auditory
34,26,kinesthetic
28,46,kinesthetic
74,15,visual
69,55,auditory
82,23,visual
44,28,auditory
26,46,kinesthetic
68,59,auditory
89,52,visual
34,21,kinesthetic
18,28,kinesthetic
16,30,kinesthetic
34,38,kinesthetic
76,37,visual
77,26,visual
29,58,kinesthetic
47,11,auditory
56,15,auditory
16,34,kinesthetic
14,28,kinesthetic
81,15,visual
13,10,kinesthetic
13,55,kinesthetic
44,43,auditory
96,30,visual
37,30,kinesthetic
62,53,auditory
74,58,visual
10,36,kinesthetic
47,32,auditory
25,45,kinesthetic
66,45,auditory
24,41,kinesthetic
80,48,visual
60,54,auditory
85,26,visual
92,23,visual
25,31,kinesthetic
33,26,kinesthetic
89,38,visual
8,57,kinesthetic
39,57,kinesthetic
74,47,visual
6,35,kinesthetic
29,40,kinesthetic
65,43,auditory
29,36,kinesthetic
67,26,auditory
57,32,auditory
54,43,auditory
13,27,kinesthetic
76,30,visual
88,29,visual
76,41,visual
76,21,visual
36,13,kinesthetic
43,18,auditory
5,20,kinesthetic
25,58,kinesthetic
13,39,kinesthetic
7,54,kinesthetic
23,35,kinesthetic
85,41,visual
38,37,kinesthetic
48,49,auditory
84,46,visual
62,51,auditory
25,56,kinesthetic
9,50,kinesthetic
76,25,visual
57,57,auditory
13,17,kinesthetic
72,12,visual
70,12,visual
38,19,kinesthetic
30,21,kinesthetic
49,24,auditory
15,56,kinesthetic
71,36,visual
50,55,auditory
14,20,kinesthetic
88,15,visual
37,21,kinesthetic
78,27,visual
88,34,visual
70,43,visual
89,35,visual
71,33,visual
81,25,visual
20,45,kinesthetic
15,45,kinesthetic
66,30,auditory
64,39,auditory
12,58,kinesthetic
63,29,auditory
60,51,auditory
31,59,kinesthetic
11,28,kinesthetic
94,20,visual
40,23,auditory
65,45,auditory
7,25,kinesthetic
58,12,auditory
24,31,kinesthetic
4,52,kinesthetic
44,14,auditory
1,11,kinesthetic
41,21,auditory
37,54,kinesthetic
2,11,kinesthetic
45,46,auditory
21,28,kinesthetic
32,33,kinesthetic
31,14,kinesthetic
16,35,kinesthetic
81,37,visual
55,44,auditory
2,28,kinesthetic
69,40,auditory
48,28,auditory
54,52,auditory
76,53,visual
30,28,kinesthetic
80,29,visual
20,51,kinesthetic
15,26,kinesthetic
16,21,kinesthetic
95,44,visual
0,35,kinesthetic
71,17,visual
64,49,auditory
65,34,auditory
36,34,kinesthetic
23,54,kinesthetic
90,31,visual
83,22,visual
61,51,auditory
20,24,kinesthetic
36,32,kinesthetic
34,37,kinesthetic
37,57,kinesthetic
52,22,auditory
14,41,kinesthetic
41,20,auditory
93,53,visual
3,23,kinesthetic
38,44,kinesthetic
78,56,visual
22,52,kinesthetic
14,44,kinesthetic
89,59,visual
11,49,kinesthetic
81,32,visual
69,49,auditory
81,22,visual
53,15,auditory
87,38,visual
37,51,kinesthetic
27,24,kinesthetic
78,14,visual
18,42,kinesthetic
68,49,auditory
63,11,auditory
3,42,kinesthetic
80,34,visual
9,36,kinesthetic
11,57,kinesthetic
68,34,auditory
6,14,kinesthetic
43,52,auditory
22,49,kinesthetic
1,13,kinesthetic
93,23,visual
36,26,kinesthetic
68,50,auditory
19,36,kinesthetic
89,45,visual
43,43,auditory
69,19,auditory
92,31,visual
73,50,visual
50,31,auditory
79,37,visual
97,57,visual
30,29,kinesthetic
99,58,visual
40,11,auditory
57,32,auditory
4,43,kinesthetic
32,57,kinesthetic
42,25,auditory
18,37,kinesthetic
31,23,kinesthetic
86,10,visual
2,50,kinesthetic
0,24,kinesthetic
99,24,visual
40,34,auditory
91,52,visual
47,14,auditory
38,17,kinesthetic
4,31,kinesthetic
76,48,visual
10,47,kinesthetic
21,48,kinesthetic
86,55,visual
63,52,auditory
11,23,kinesthetic
52,28,auditory
54,35,auditory
52,47,auditory
20,42,kinesthetic
18,55,kinesthetic
68,21,auditory
87,38,visual
93,21,visual
71,38,visual
65,50,auditory
58,50,auditory
48,55,auditory
97,29,visual
58,43,auditory
22,55,kinesthetic
2,39,kinesthetic
55,38,auditory
57,48,auditory
87,56,visual
61,49,auditory
17,11,kinesthetic
60,35,auditory
36,10,kinesthetic
53,37,auditory
94,17,visual
77,40,visual
64,48,auditory
13,59,kinesthetic
4,28,kinesthetic
94,22,visual
94,25,visual
93,32,visual
99,20,visual
61,33,auditory
0,19,kinesthetic
62,14,auditory
66,21,auditory
19,45,kinesthetic
42,35,auditory
84,37,visual
93,25,visual
41,11,auditory
93,35,visual
68,13,auditory
73,38,visual
87,25,visual
38,31,kinesthetic
61,52,auditory
47,15,auditory
5,37,kinesthetic
73,20,visual
41,51,auditory
57,56,auditory
42,30,auditory
9,35,kinesthetic
88,48,visual
77,56,visual
38,31,kinesthetic
12,39,kinesthetic
74,39,visual
38,42,kinesthetic
10,49,kinesthetic
15,39,kinesthetic
32,46,kinesthetic
59,39,auditory
95,35,visual
58,15,auditory
73,13,visual
50,24,auditory
14,45,kinesthetic
79,12,visual
42,25,auditory
26,25,kinesthetic
55,49,auditory
59,36,auditory
95,15,visual
69,30,auditory
46,22,auditory
99,18,visual
7,50,kinesthetic
62,52,auditory
88,17,visual
6,37,kinesthetic
80,54,visual
93,28,visual
1,38,kinesthetic
16,40,kinesthetic
3,42,kinesthetic
25,58,kinesthetic
77,15,visual
71,53,visual
68,13,auditory
4,25,kinesthetic
4,12,kinesthetic
90,34,visual
68,26,auditory
2,31,kinesthetic
37,27,kinesthetic
93,41,visual
0,27,kinesthetic
7,35,kinesthetic
12,59,kinesthetic
83,34,visual
69,37,auditory
49,49,auditory
7,32,kinesthetic
29,17,kinesthetic
39,22,kinesthetic
78,53,visual
73,56,visual
32,19,kinesthetic
72,50,visual
51,12,auditory
32,19,kinesthetic
72,58,visual
77,24,visual
95,33,visual
36,19,kinesthetic
69,30,auditory
68,55,auditory
